week,category,weekly_rank,weekly_hours_viewed,cumulative_weeks_in_top_10,Show_title,type,description,release_year,age_certification,runtime_mins,genres,production_countries,imdb_id,imdb_score,imdb_votes,drama,comedy,action,family,crime,romance,month_year
2022-09-04,TV (Non-English),1,48820000,9,extraordinary attorney woo,SHOW,Brilliant attorney Woo Young-woo tackles challenges in the courtroom and beyond as a newbie at a top law firm and a woman on the autism spectrum.,2022,TV-14,7.0,drama,South Korea,tt20869502,8.8,10429.0,1,0,0,0,0,0,2022-09
2022-09-04,TV (Non-English),2,44050000,3,high heat,series,"When clues to his brother's murder lead Poncho to a fire brigade, he joins it to investigate further and finds romance, family - and a serial killer.",2022,TV-MA,0.0,drama,Mexico,tt17641200,6.1,485.0,1,0,0,0,0,0,2022-09
2022-09-04,TV (Non-English),3,27200000,10,alchemy of souls,SHOW,"A powerful sorceress in a blind woman's body encounters a man from a prestigious family, who wants her help to change his destiny.",2022,TV-14,8.0,"drama, action, thriller, scifi, comedy, fantasy, romance",South Korea,tt20859920,8.6,878.0,1,1,1,0,0,1,2022-09
2022-09-04,TV (Non-English),5,12760000,2,kleo,series,"After the fall of the Berlin Wall, a former spy killer is set free and embarks on a revenge spree against the people who conspired to betray her.",2022,TV-MA,0.0,"action, crime, drama",Germany,tt15135104,7.4,7215.0,1,0,1,0,1,0,2022-09
2022-09-04,TV (Non-English),6,12160000,7,pasión de gavilanes,series,"The Reyes brothers were three honest and good-natured men until the day a shocking, unforgettable tragedy sends them in search of revenge. Their plan takes an unexpected turn when they meet the three Elizondo sisters, the beautifu...",2003,TV-MA,6.0,"drama, romance","Colombia, United States",tt0387763,7.8,2527.0,1,0,0,0,0,1,2022-09
2022-09-04,TV (Non-English),7,10250000,1,family secrets,series,A couple's wedding day threatens to turn disastrous when they begin to unravel a web of secrets and lies that connects their two families.,2022,TV-MA,0.0,"comedy, drama, romance",Poland,tt19723700,6.0,412.0,1,1,0,0,0,1,2022-09
2022-09-04,TV (Non-English),8,9860000,1,ludik,series,"To save a kidnapped family member, an enterprising furniture tycoon must use his secret diamond smuggling operation to transport guns across the border.",2022,TV-MA,0.0,"crime, drama",South Africa,tt21341988,5.7,460.0,1,0,0,0,1,0,2022-09
2022-09-04,TV (Non-English),9,8620000,1,under fire,movie,Three journalists in a romantic triangle are involved in political intrigue during the last days of the corrupt Somozoa regime in Nicaragua before it falls to a popular revolution in 1979.,1983,R,128.0,"drama, war","United States, Mexico",tt0086510,7.0,7900.0,1,0,0,0,0,0,2022-09
2022-09-04,TV (Non-English),10,8400000,6,another self,series,Three close friends set off on a journey to Ayvalik and then to their reshaped future.,2022,TV-MA,1.0,"drama, romance",Turkey,tt14899624,6.4,3333.0,1,0,0,0,0,1,2022-09
2022-08-28,Films (English),1,59230000,1,me time,movie,Follows a dad who finds time for himself for the first time in years while his wife and kids are away. He reconnects with a friend for a wild weekend.,2022,R,101.0,comedy,United States,tt14309446,5.0,30599.0,0,1,0,0,0,0,2022-08
2022-08-28,Films (English),2,29890000,2,look both ways,movie,"On the eve of her college graduation, Natalie's life diverges into parallel realities: one in which she becomes pregnant and remains in her hometown to raise her child and another in which she moves to LA to pursue her dream career.",2022,TV-14,11.0,"comedy, drama, romance",United States,tt14298328,6.3,15572.0,1,1,0,0,0,1,2022-08
2022-08-28,Films (English),3,27010000,2,the next 365 days,movie,Laura and Massimo's relationship hangs in the balance as they try to overcome trust issues and jealousy while a tenacious Nacho works to push them apart.,2022,TV-MA,112.0,"drama, romance",Poland,tt21106646,2.7,5835.0,1,0,0,0,0,1,2022-08
2022-08-28,Films (English),4,20460000,3,day shift,movie,"A hard-working, blue-collar dad just wants to provide a good life for his quick-witted 10-year-old daughter. His mundane San Fernando Valley pool cleaning job is a front for his real source of income: hunting and killing vampires.",2022,R,113.0,"action, comedy, fantasy",United States,tt13314558,6.1,70257.0,0,1,1,0,0,0,2022-08
2022-08-28,Films (English),5,12360000,5,purple hearts,movie,"In spite of their many differences, Cassie, a struggling singer-songwriter, and Luke, a troubled Marine, agree to marry solely for military benefits. But when tragedy strikes, the line between real and pretend begins to blur.",2022,TV-14,122.0,"drama, music, romance",United States,tt4614584,6.7,35776.0,1,0,0,0,0,1,2022-08
2022-08-28,Films (English),6,11540000,1,the mummy,movie,"At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreak havoc as he searches for the reincarnation of his long-lost love.",1999,PG-13,124.0,"action, adventure, fantasy",United States,tt0120616,7.1,428734.0,0,0,1,0,0,0,2022-08
2022-08-28,Films (English),7,10630000,1,running with the devil: the wild world of john mcafee,movie,Life and death of software pioneer John McAfee who developed the software: McAfee Antivirus.,2022,TV-MA,105.0,"documentary, crime",United Kingdom,tt21379574,5.9,2842.0,0,0,0,0,1,0,2022-08
2022-08-28,Films (English),8,10480000,2,untold: the girlfriend who didn't exist,movie,"From Notre Dame to the NFL, Manti Te'o's future in football showed promise until a secret online relationship sent his life and career spiraling.",2022,TV-MA,124.0,"documentary, biography, sport",United States,tt21340300,7.2,5524.0,0,0,0,0,0,0,2022-08
2022-08-28,Films (English),9,10470000,1,that's amor,movie,"After her job and relationship implode on the same day, Sofia starts from scratch and meets a dashing Spanish chef who might be her missing ingredient.",2022,TV-14,96.0,"comedy, romance",United States,tt21388556,5.2,2546.0,0,1,0,0,0,1,2022-08
2022-08-28,Films (English),10,10090000,1,the great wall,movie,"In ancient China, a group of European mercenaries encounters a secret army that maintains and defends the Great Wall of China against a horde of monstrous creatures.",2016,PG-13,103.0,"action, adventure, fantasy","United States, China, Hong Kong, Australia, Canada",tt2034800,5.9,136570.0,0,0,1,0,0,0,2022-08
2022-08-28,Films (Non-English),1,17480000,1,loving adults,movie,Follows a couple who appear to be living the perfect life after their son is declared healthy following a long-term illness.,2022,TV-MA,104.0,"crime, drama, thriller",Denmark,tt14592948,6.5,7682.0,1,0,0,0,1,0,2022-08
2022-08-28,Films (Non-English),2,10440000,2,royalteen,movie,"Follows prince Karl Johan and newcomer Lena, who have feelings for each other but are aware that their relationship might put them in an impossible situation, while he has to carry a nation on his shoulders, she carries lies on hers.",2022,TV-MA,107.0,"drama, romance",Norway,tt15022184,5.2,1686.0,1,0,0,0,0,1,2022-08
2022-08-28,Films (Non-English),4,7200000,1,seoul vibe,movie,The drivers of the Sanggye-dong Supreme Team become mired in the slush fund investigation of a powerful person on the very day of the 1988 Seoul Olympics opening ceremony.,2022,TV-MA,138.0,"action, comedy, crime",South Korea,tt13611770,5.5,1363.0,0,1,1,0,1,0,2022-08
2022-08-28,Films (Non-English),5,3460000,1,the figo affair: the transfer that changed football,movie,This documentary spotlights one of the most contentious deals in football history and the extraordinary player at the center of the storm: Luís Figo.,2022,TV-MA,105.0,"documentary, sport",United Kingdom,tt21836538,7.1,3815.0,0,0,0,0,0,0,2022-08
2022-08-28,Films (Non-English),6,3190000,1,the assistant,movie,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",2019,R,87.0,drama,United States,tt9000224,6.4,23005.0,1,0,0,0,0,0,2022-08
2022-08-28,Films (Non-English),8,2890000,4,carter,movie,"Thrown straight into a dangerous mission with none of his memories intact, a man must escape death while trying to figure out who he is, how he ended up here, and who is the mysterious voice in his ear calling him ""Carter""?",2022,TV-MA,132.0,"action, thriller",South Korea,tt21237030,5.1,7853.0,0,0,1,0,0,0,2022-08
2022-08-28,Films (Non-English),9,2470000,4,darlings,movie,It follows the lives of two women as they find courage and love in exceptional circumstances.,2022,TV-14,133.0,"comedy, drama, thriller",India,tt14152140,6.6,16771.0,1,1,0,0,0,0,2022-08
2022-08-28,Films (Non-English),10,2400000,1,"watch out, we're mad",movie,"After a tied first place in a local stunt race, two drivers start a contest to decide which of them will own the prize, a dune buggy. But when a mobster destroys the car, they are determined to get it back.",1974,G,102.0,"action, comedy","Italy, Spain",tt0069697,7.3,12688.0,0,1,1,0,0,0,2022-08
2022-08-28,TV (English),1,68490000,2,echoes,series,"Leni and Gina are identical twins who have secretly swapped their lives since they were children, culminating in a double life as adults, but one of the sisters goes missing and everything in their perfectly schemed world turns in...",2022,TV-MA,0.0,"drama, mystery, thriller","Australia, United States",tt14954498,5.9,10167.0,1,0,0,0,0,0,2022-08
2022-08-28,TV (English),2,53790000,4,the sandman,series,"Upon escaping after decades of imprisonment by a mortal wizard, Dream, the personification of dreams, sets about to reclaim his lost equipment.",2022,TV-MA,1.0,"drama, fantasy, horror","United Kingdom, United States",tt1751634,7.7,124331.0,1,0,0,0,0,0,2022-08
2022-08-28,TV (English),3,25640000,3,never have i ever,SHOW,"The complicated life of a modern-day first generation Indian American teenage girl, inspired by Mindy Kaling's own childhood.",2020,TV-14,28.0,"comedy, drama",United States,tt10062292,7.8,47000.0,1,1,0,0,0,0,2022-08
2022-08-28,TV (English),4,23640000,14,stranger things,SHOW,"When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces, and one strange little girl.",2016,TV-14,61.0,"scifi, thriller, drama, fantasy, horror",United States,tt4574334,8.7,1101055.0,1,0,0,0,0,0,2022-08
2022-08-28,TV (English),5,19110000,17,manifest,SHOW,"After landing from a turbulent but routine flight, the crew and passengers of Montego Air Flight 828 discover five years have passed in what seemed like a few hours. As their new realities become clear, a deeper mystery unfolds and some of the returned passengers soon realize they may be meant for something greater than they ever thought possible.",2018,TV-14,42.0,"drama, thriller, scifi",United States,tt8421350,7.1,53185.0,1,0,0,0,0,0,2022-08
2022-08-28,TV (English),6,18680000,1,selling the oc,series,"Jason Oppenheim, owner of the Oppenheim Group, expands the company opening a second office in Newport Beach.",2022,TV-MA,1.0,reality-tv,United States,tt15907000,5.5,823.0,0,0,0,0,0,0,2022-08
2022-08-28,TV (English),7,16660000,1,partner track,series,"Centers on Ingrid Yun, an idealistic young lawyer, struggles with her moral compass and her passions as she fights to climb the partner track at an elite New York City law firm.",2022,TV-MA,1.0,drama,United States,tt15390524,6.8,4395.0,1,0,0,0,0,0,2022-08
2022-08-28,TV (English),8,14630000,3,locke & key,SHOW,"Three siblings who move into their ancestral estate after their father's gruesome murder discover their new home's magical keys, which must be used in their stand against an evil creature who wants the keys and their powers.",2020,TV-14,48.0,"drama, thriller, scifi, horror, fantasy",United States,tt3007572,7.4,72031.0,1,0,0,0,0,0,2022-08
2022-08-28,TV (English),9,14460000,6,virgin river,SHOW,"After seeing an ad for a midwife, a recently divorced big-city nurse moves to the redwood forests of California, where she meets an intriguing man.",2019,TV-14,44.0,"drama, romance",United States,tt9077530,7.4,36459.0,1,0,0,0,0,1,2022-08
2022-08-28,TV (Non-English),1,53890000,8,extraordinary attorney woo,SHOW,Brilliant attorney Woo Young-woo tackles challenges in the courtroom and beyond as a newbie at a top law firm and a woman on the autism spectrum.,2022,TV-14,7.0,drama,South Korea,tt20869502,8.8,10429.0,1,0,0,0,0,0,2022-08
2022-08-28,TV (Non-English),2,53390000,2,high heat,series,"When clues to his brother's murder lead Poncho to a fire brigade, he joins it to investigate further and finds romance, family - and a serial killer.",2022,TV-MA,0.0,drama,Mexico,tt17641200,6.1,485.0,1,0,0,0,0,0,2022-08
2022-08-28,TV (Non-English),3,28590000,9,alchemy of souls,SHOW,"A powerful sorceress in a blind woman's body encounters a man from a prestigious family, who wants her help to change his destiny.",2022,TV-14,8.0,"drama, action, thriller, scifi, comedy, fantasy, romance",South Korea,tt20859920,8.6,878.0,1,1,1,0,0,1,2022-08
2022-08-28,TV (Non-English),4,21570000,1,kleo,series,"After the fall of the Berlin Wall, a former spy killer is set free and embarks on a revenge spree against the people who conspired to betray her.",2022,TV-MA,0.0,"action, crime, drama",Germany,tt15135104,7.4,7215.0,1,0,1,0,1,0,2022-08
2022-08-28,TV (Non-English),5,16640000,2,the girl in the mirror,series,"After losing her memory in a bizarre accident that kills most of her classmates, Alma tries to unravel what happened that day and regain her identity.",2022,TV-MA,0.0,"drama, horror, mystery",Spain,tt13106334,6.2,1660.0,1,0,0,0,0,0,2022-08
2022-08-28,TV (Non-English),6,14770000,6,pasión de gavilanes,series,"The Reyes brothers were three honest and good-natured men until the day a shocking, unforgettable tragedy sends them in search of revenge. Their plan takes an unexpected turn when they meet the three Elizondo sisters, the beautifu...",2003,TV-MA,6.0,"drama, romance","Colombia, United States",tt0387763,7.8,2527.0,1,0,0,0,0,1,2022-08
